@RELATION triangle

@ATTRIBUTE X numeric
@ATTRIBUTE Y numeric

@DATA
0.638623,0.072539
0.298472,0.134454
0.823831,0.054882
0.459808,0.166389
0.18617,0.317941
0.764736,0.410358
0.513846,0.471323
0.559121,0.065465
0.529281,0.103811
0.48579,0.21367
0.656668,0.194266
0.280483,0.325339
0.786761,0.265706
0.496311,0.277633
0.639084,0.383855
0.156707,0.001177
0.660904,0.367798
0.45828,0.308712
0.171515,0.203762
0.499528,0.855567
0.53017,0.854793
0.41968,0.423244
0.10743,0.135963
0.462536,0.438269
0.39556,0.242528
0.324134,0.107018
0.506518,0.654626
0.348672,0.52578
0.249134,0.451137
0.517001,0.422574
0.29257,0.356306
0.388679,0.146307
0.371113,0.440619
0.56179,0.853217
0.431926,0.695273
0.527972,0.530202
0.174417,0.025291
0.478419,0.933536
0.752267,0.250819
0.569724,0.350446
0.889281,0.023744
0.299945,0.069859
0.498475,0.889822
0.615557,0.067291
0.500978,0.843785
0.635827,0.17595
0.575152,0.779034
0.745066,0.236624
0.545095,0.840147
0.338589,0.305966
0.621957,0.674623
0.348927,0.405192
0.525146,0.056873
0.636639,0.410758
0.731699,0.289467
0.425241,0.80104
0.600222,0.21867
0.553382,0.412648
0.476679,0.135543
0.653694,0.55055
0.267495,0.124656
0.732707,0.195721
0.506639,0.947658
0.988304,0.007207
0.695634,0.424309
0.151625,0.037363
0.693455,0.14934
0.886036,0.201155
0.524647,0.706557
0.109106,0.215226
0.229039,0.373118
0.54947,0.848632
0.340357,0.252553
0.427957,0.700279
0.17285,0.043955
0.612024,0.174748
0.243605,0.22487
0.632688,0.514232
0.891676,0.019929
0.275422,0.169701
0.552115,0.165389
0.4049,0.543169
0.770254,0.160764
0.309648,0.076419
0.49619,0.7301
0.587848,0.284411
0.833804,0.155073
0.562109,0.234805
0.457711,0.000204
0.370231,0.214491
0.264329,0.084814
0.155485,0.212361
0.87889,0.060717
0.216242,0.417268
0.590835,0.751969
0.600096,0.403449
0.581288,0.205966
0.49839,0.066594
0.476139,0.711368
0.146442,0.234051
0.008582,0.004205
0.287201,0.375715
0.227332,0.045758
0.318669,0.053387
0.235026,0.205825
0.969903,0.002212
0.809768,0.200847
0.550027,0.738932
0.526246,0.063259
0.675871,0.302352
0.15788,0.265306
0.739969,0.267414
0.42922,0.047715
0.774949,0.30739
0.453602,0.522981
0.473131,0.355079
0.155681,0.059904
0.229757,0.330357
0.485424,0.871703
0.756694,0.031817
0.537351,0.561926
0.191147,0.19854
0.458984,0.176119
0.461074,0.900485
0.807336,0.137945
0.315658,0.297631
0.712721,0.10174
0.541809,0.462591
0.206014,0.100948
0.169581,0.282321
0.345468,0.61376
0.604636,0.142704
0.596956,0.631806
0.238561,0.460289
0.536209,0.464623
0.391082,0.682575
0.75527,0.394443
0.728726,0.458382
0.058813,0.024427
0.353007,0.316579
0.369294,0.64494
0.71374,0.51677
0.481723,0.453903
0.134485,0.199294
0.522408,0.134562
0.847352,0.17878
0.446777,0.119016
0.557664,0.302179
0.826868,0.133831
0.26171,0.272894
0.337236,0.413418
0.708198,0.233489
0.352726,0.439505
0.632288,0.551586
0.711821,0.21721
0.663016,0.350413
0.241931,0.216059
0.663129,0.608831
0.806272,0.145718
0.572472,0.207305
0.775421,0.072078
0.696556,0.028603
0.726869,0.292959
0.57202,0.678303
0.573322,0.172672
0.844396,0.095998
0.342482,0.550061
0.492524,0.605066
0.156724,0.087402
0.606747,0.453497
0.419045,0.181526
0.863788,0.008041
0.28096,0.362447
0.421184,0.15974
0.827985,0.010327
0.415911,0.788446
0.718776,0.39557
0.169635,0.252845
0.866686,0.147831
0.561829,0.324178
0.551965,0.336556
0.149434,0.093406
0.542422,0.282685
0.514275,0.79693
0.296674,0.434859
0.14405,0.240278
0.362236,0.460476
0.876694,0.013969
0.791503,0.352471
0.494044,0.589864
0.291534,0.540753
0.672052,0.301048
0.534334,0.015631
0.502218,0.038934
0.260762,0.117056
0.658971,0.516035
0.465836,0.705421
0.500687,0.005996
0.465315,0.097781
0.207405,0.358192
0.422489,0.146358
0.522293,0.850975
0.140708,0.153211
0.478978,0.587853
0.347721,0.663298
0.551699,0.86848
0.5932,0.803429
0.545876,0.186222
0.226168,0.217731
0.657846,0.624337
0.39673,0.567467
0.195726,0.115286
0.874778,0.250186
0.577365,0.12606
0.180078,0.306365
0.352526,0.380235
0.636224,0.082723
0.697335,0.474125
0.315366,0.307747
0.436694,0.57617
0.766577,0.111717
0.219274,0.09359
0.287856,0.385823
0.385489,0.47951
0.691192,0.572899
0.425242,0.166694
0.360152,0.244218
0.518816,0.002411
0.316008,0.391269
0.575911,0.841627
0.656682,0.392099
0.246326,0.142359
0.741331,0.248878
0.524942,0.379865
0.669365,0.218038
0.280216,0.47233
0.54997,0.599316
0.770588,0.201967
0.295792,0.098928
0.399514,0.153231
0.341765,0.618611
0.574906,0.812193
0.646696,0.295442
0.49624,0.380361
0.464826,0.309044
0.541211,0.615654
0.508108,0.683128
0.212314,0.392432
0.336528,0.426247
0.28992,0.122375
0.301107,0.271668
0.764374,0.101888
0.448762,0.271304
0.311097,0.143877
0.920062,0.026312
0.665985,0.500549
0.937311,0.004109
0.74344,0.019317
0.502643,0.12625
0.953289,0.013738
0.839991,0.061589
0.770327,0.099739
0.782037,0.387406
0.614876,0.178967
0.679244,0.064991
0.285729,0.021862
0.315251,0.406547
0.527059,0.922339
0.585066,0.427604
0.286481,0.037133
0.249738,0.056863
0.266955,0.09884
0.456455,0.773963
0.771056,0.360522
0.249925,0.482166
0.503084,0.282581
0.676734,0.282609
0.561985,0.711528
0.831424,0.089626
0.422663,0.516332
0.622153,0.475968
0.774044,0.231311
0.413169,0.629279
0.559587,0.065823
0.408829,0.242755
0.496638,0.489201
0.679359,0.508992
0.527958,0.875079
0.219288,0.272204
0.236194,0.165184
0.616781,0.582384
0.440872,0.701874
0.540301,0.499717
0.518724,0.370241
0.050034,0.054038
0.523905,0.613978
0.459126,0.359439
0.620979,0.508649
0.544933,0.154262
0.87053,0.045601
0.453673,0.603161
0.387147,0.417091
0.64421,0.16604
0.55141,0.35914
0.285881,0.47223
0.455709,0.139465
0.520714,0.406927
0.270947,0.409929
0.600562,0.745259
0.391312,0.682134
0.656162,0.185779
0.421523,0.622634
0.213165,0.141402
0.175259,0.162378
0.380022,0.460487
0.78814,0.307319
0.580319,0.23562
0.108009,0.157817
0.090392,0.016579
0.511187,0.175745
0.947023,0.041282
0.63541,0.654503
0.658897,0.19494
0.44815,0.355417
0.15858,0.10412
0.410055,0.739496
0.358379,0.62283
0.488221,0.883761
0.187989,0.002877
0.829641,0.059896
0.209269,0.254119
0.598294,0.472987
0.366215,0.028168
0.307159,0.051082
0.169135,0.201788
0.471313,0.46724
0.626176,0.736894
0.583895,0.691278
0.570455,0.251696
0.29218,0.398245
0.411116,0.280022
0.543778,0.645715
0.190768,0.254603
0.658962,0.332916
0.392077,0.715814
0.553233,0.279155
0.712181,0.479558
0.553857,0.443196
0.14181,0.067312
0.35422,0.519315
0.820638,0.278896
0.356517,0.622453
0.838564,0.200709
0.585907,0.442256
0.759424,0.11552
0.361946,0.191779
0.419678,0.021759
0.921188,0.067353
0.237388,0.215888
0.350154,0.509676
0.567094,0.538583
0.312273,0.393397
0.554913,0.540973
0.276516,0.5513
0.227146,0.33087
0.669399,0.473808
0.596763,0.045432
0.459694,0.036183
0.298539,0.027436
0.655654,0.301454
0.423687,0.31894
0.190808,0.076417
0.835769,0.039299
0.724902,0.469975
0.625779,0.121794
0.531085,0.108292
0.478443,0.768482
0.452215,0.280597
0.209488,0.338282
0.26992,0.08226
0.746598,0.302689
0.656858,0.278874
0.574604,0.512191
0.721312,0.405739
0.848438,0.235749
0.763049,0.427161
0.894567,0.200427
0.223866,0.148131
0.434147,0.352653
0.328717,0.063136
0.523824,0.597757
0.752799,0.134824
0.454275,0.453155
0.464376,0.324306
0.124885,0.12493
0.308153,0.44572
0.334817,0.015019
0.285156,0.22426
0.337826,0.032715
0.685487,0.011965
0.616565,0.662808
0.458388,0.823152
0.46858,0.081226
0.508339,0.777344
0.285754,0.056916
0.537347,0.091675
0.865312,0.204676
0.759662,0.09292
0.483964,0.102624
0.66625,0.636649
0.541665,0.176207
0.512405,0.449926
0.606914,0.533666
0.702574,0.366021
0.779221,0.404333
0.417175,0.767514
0.689501,0.03721
0.559341,0.720857
0.389915,0.734313
0.681807,0.477895
0.713946,0.103033
0.842231,0.218238
0.359913,0.42937
0.509706,0.940769
0.35853,0.708091
0.51687,0.349052
0.485359,0.113192
0.607042,0.045487
0.756522,0.024644
0.861361,0.147808
0.483594,0.69852
0.185354,0.121213
0.431377,0.210371
0.573172,0.705326
0.424989,0.543158
0.562699,0.201338
0.60056,0.430557
0.781808,0.046099
0.487499,0.544894
0.635301,0.325559
0.63497,0.290988
0.746223,0.137283
0.681445,0.47359
0.712602,0.051037
0.742268,0.137764
0.415269,0.118545
0.51815,0.579139
0.519954,0.497594
0.603902,0.596976
0.454688,0.107291
0.348105,0.386142
0.832175,0.213676
0.512941,0.513623
0.493103,0.045602
0.405498,0.246643
0.653532,0.688498
0.205632,0.045431
0.339203,0.05819
0.554045,0.368444
0.58622,0.073607
0.552636,0.808309
0.477826,0.657509
0.058964,0.042269
0.447713,0.860403
0.635255,0.043004
0.308243,0.220621
0.70561,0.126353
0.730905,0.384731
0.745598,0.305929
0.781009,0.301506
0.379999,0.619086
0.700367,0.478345
0.658149,0.458782
0.15018,0.001813
0.734564,0.413001
0.307792,0.584131
0.60699,0.026856
0.647441,0.375522
0.243489,0.401556
0.38516,0.345342
0.297328,0.547426
0.375125,0.070594
0.333822,0.000259
0.721489,0.313756
0.156169,0.205547
0.751878,0.364955
0.494061,0.977754
0.101802,0.012807
0.309654,0.533544
0.731808,0.428634
0.387661,0.082788
0.273854,0.448763
0.638398,0.602862
0.542677,0.094231
0.426684,0.558121
0.213326,0.157246
0.12124,0.005535
0.626417,0.336916
0.267828,0.368672
0.543285,0.700126
0.964448,0.010911
0.33549,0.576664
0.739897,0.44856
0.705578,0.492363
0.282067,0.552863
0.906231,0.07135
0.549755,0.219226
0.600245,0.639568
0.693501,0.406646
0.483551,0.584942
0.570759,0.173372
0.862538,0.162171
0.432023,0.341044
0.147061,0.184702
0.393883,0.522248
0.68849,0.127158
0.518247,0.780001
0.316841,0.521824
0.380688,0.013363
0.2288,0.349336
0.362509,0.034268
0.057161,0.036301
0.184883,0.0592
0.176379,0.130142
0.186005,0.337067
0.354798,0.685629
0.430154,0.142781
0.448763,0.689346
0.206291,0.346887
0.437971,0.806459
0.713831,0.241124
0.458506,0.402294
0.479461,0.484111
0.510429,0.352566
0.113391,0.046421
0.563983,0.095478
0.374261,0.122589
0.388164,0.334182
0.578061,0.528512
0.689007,0.402457
0.448145,0.511044
0.364709,0.318993
0.383127,0.130972
0.240477,0.13765
0.590705,0.117612
0.689593,0.346994
0.676044,0.397575
0.463385,0.62014
0.423446,0.673406
0.597811,0.442716
0.713726,0.565672
0.665845,0.453704
0.717062,0.330028
0.349912,0.620306
0.234206,0.008073
0.253054,0.389929
0.326697,0.501021
0.439349,0.827057
0.574874,0.062596
0.799243,0.109852
0.603633,0.641784
0.470115,0.538943
0.136935,0.206134
0.023739,0.047177
0.553774,0.65123
0.370435,0.506524
0.764134,0.066268
0.499418,0.357524
0.150581,0.264933
0.620197,0.197812
0.5114,0.480631
0.432861,0.207876
0.521203,0.263052
0.452078,0.386355
0.571083,0.72434
0.261655,0.505855
0.836001,0.180342
0.187773,0.043196
0.7615,0.036397
0.466682,0.733985
0.36256,0.305166
0.632321,0.700391
0.391657,0.174641
0.88277,0.157398
0.516603,0.39435
0.356288,0.636701
0.87011,0.163094
0.332894,0.067933
0.338641,0.120491
0.74717,0.425606
0.727981,0.405074
0.300107,0.313596
0.259404,0.02374
0.963081,0.028108
0.900823,0.180027
0.728631,0.445304
0.97399,0.010447
0.638191,0.27591
0.463408,0.402045
0.658742,0.073902
0.476072,0.211482
0.514786,0.289886
0.304179,0.55518
0.257056,0.148346
0.728496,0.039396
0.697981,0.038538
0.513052,0.505413
0.520459,0.029886
0.714461,0.545457
0.232742,0.421536
0.627615,0.239685
0.378667,0.210677
0.407801,0.23132
0.183939,0.085938
0.719515,0.501459
0.464382,0.032879
0.489833,0.698567
0.69845,0.238671
0.673153,0.319417
0.240449,0.311564
0.562833,0.483628
0.51182,0.164449
0.355405,0.451916
0.670469,0.529286
0.589658,0.196114
0.525661,0.180975
0.933615,0.131517
0.681121,0.314069
0.406518,0.035532
0.581422,0.070923
0.528015,0.783905
0.491416,0.821131
0.637873,0.715279
0.255831,0.168408
0.13126,0.150126
0.755682,0.314717
0.527087,0.416182
0.492543,0.677458
0.788418,0.044068
0.530737,0.057807
0.399262,0.685508
0.595349,0.675981
0.141918,0.093467
0.560168,0.346206
0.417045,0.133782
0.764561,0.336929
0.25863,0.455173
0.483241,0.003025
0.416721,0.544005
0.207528,0.205149
0.787971,0.022227
0.383592,0.63937
0.292928,0.329867
0.589203,0.641779
0.771963,0.24483
0.459421,0.614117
0.44661,0.292859
0.407055,0.005332
0.468997,0.652012
0.756257,0.070393
0.391188,0.231333
0.168897,0.296519
0.206038,0.076881
0.263945,0.394293
0.458245,0.458878
0.67074,0.315017
0.934683,0.119308
0.5071,0.08715
0.603901,0.286266
0.439591,0.584494
0.654769,0.312902
0.459237,0.482113
0.546218,0.51129
0.096534,0.179349
0.08496,0.125244
0.691178,0.073485
0.373609,0.657063
0.608706,0.132736
0.545731,0.663499
0.455188,0.040704
0.373288,0.139
0.749807,0.396519
0.413076,0.031368
0.796852,0.230251
0.646404,0.58044
0.477237,0.703666
0.135455,0.013357
0.783477,0.247495
0.465818,0.744771
0.487983,0.357211
0.767198,0.323414
0.595289,0.737049
0.460763,0.1993
0.726018,0.08617
0.548756,0.608227
0.588945,0.586575
0.307133,0.482596
0.13935,0.233081
0.40357,0.119313
0.529383,0.259065
0.606056,0.188084
0.458391,0.032709
0.524621,0.184284
0.618637,0.327341
0.294903,0.35837
0.628703,0.451418
0.451492,0.539434
0.45569,0.348136
0.427986,0.058251
0.827287,0.274536
0.362913,0.56118
0.398786,0.413704
0.600795,0.502095
0.609746,0.442261
0.583063,0.822206
0.64725,0.683028
0.573742,0.220465
0.15972,0.185017
0.719445,0.499049
0.558682,0.107126
0.58957,0.112454
0.637559,0.541106
0.588624,0.252989
0.453318,0.390622
0.774958,0.323548
0.683896,0.528262
0.518948,0.353118
0.192083,0.071496
0.525674,0.933934
0.279071,0.531758
0.617809,0.303047
0.202144,0.233569
0.531962,0.930523
0.505053,0.953598
0.501341,0.190877
0.387975,0.290796
0.748881,0.380732
0.368026,0.044782
0.618784,0.721144
0.498142,0.82846
0.865897,0.010998
0.468387,0.070579
0.532853,0.528721
0.302998,0.21514
0.462298,0.655832
0.101558,0.161354
0.402395,0.531404
0.800421,0.270202
0.14301,0.120768
0.253126,0.106599
0.369209,0.284524
0.764737,0.385024
0.660383,0.016098
0.782824,0.270071
0.047471,0.083966
0.327091,0.218065
0.102645,0.08489
0.20327,0.291148
0.455948,0.430719
0.642677,0.208398
0.530195,0.18967
0.262735,0.439336
0.641704,0.119259
0.193443,0.196339
0.631369,0.066662
0.429065,0.551671
0.31172,0.118742
0.358169,0.121654
0.468435,0.263159
0.627831,0.634599
0.574324,0.166663
0.697481,0.420093
0.505262,0.12789
0.336181,0.468162
0.487943,0.622657
0.368932,0.38938
0.152386,0.212721
0.670052,0.225278
0.305176,0.461746
0.274032,0.146564
0.189936,0.275444
0.198706,0.310546
0.132576,0.135117
0.22688,0.054058
0.300456,0.202834
0.383082,0.254599
0.65545,0.105191
0.745548,0.045601
0.808609,0.294439
0.789974,0.069748
0.724767,0.226473
0.7543,0.350084
0.290573,0.287844
0.938301,0.079709
0.779247,0.296811
0.548851,0.297691
0.461172,0.234909
0.288906,0.135334
0.490392,0.201746
0.305241,0.231697
0.129505,0.121952
0.536194,0.03726
0.373925,0.320801
0.686657,0.21632
0.291083,0.522103
0.768764,0.109266
0.262223,0.312556
0.506065,0.718123
0.430217,0.634376
0.538192,0.426499
0.596504,0.294732
0.701226,0.047445
0.437188,0.711335
0.848576,0.100332
0.505916,0.37217
0.743141,0.489322
0.65786,0.181675
0.597644,0.766543
0.4163,0.460403
0.281381,0.165488
0.485696,0.596349
0.773699,0.278137
0.064609,0.033936
0.329323,0.316608
0.800131,0.0784
0.295711,0.4005
0.454558,0.467298
0.64595,0.254027
0.512932,0.369276
0.161458,0.311778
0.648343,0.686388
0.369395,0.253112
0.611545,0.253162
0.793453,0.356161
0.639235,0.063654
0.264772,0.303928
0.538072,0.084082
0.430066,0.183513
0.276561,0.534223
0.402494,0.21367
0.126904,0.243228
0.227197,0.327845
0.195141,0.062116
0.526792,0.110841
0.132326,0.063769
0.324807,0.304266
0.407152,0.776282
0.493501,0.872668
0.31634,0.435416
0.232238,0.190446
0.299025,0.419502
0.523565,0.904456
0.523607,0.139272
0.158272,0.217402
0.33411,0.220823
0.270617,0.149226
0.75897,0.045242
0.374256,0.732932
0.870962,0.058942
0.36368,0.199803
0.159215,0.199473
0.245348,0.382207
0.643898,0.555223
0.638025,0.501126
0.474197,0.516296
0.349546,0.251954
0.662271,0.421909
0.585781,0.238626
0.46661,0.877354
0.432924,0.16623
0.195182,0.112901
0.507927,0.075771
0.298646,0.207473
0.517899,0.039698
0.213793,0.279252
0.689049,0.153358
0.534267,0.664175
0.439375,0.454479
0.326754,0.20956
0.494276,0.660794
0.431087,0.261781
0.523877,0.17735
0.716933,0.069159
0.779235,0.244871
0.646289,0.127997
0.515736,0.955311
0.584301,0.273442
0.277682,0.308557
0.374138,0.536701
0.189369,0.370554
0.605563,0.428964
0.460939,0.294677
0.434077,0.318369
0.317996,0.312536
0.798336,0.29749
0.806372,0.382953
0.520102,0.261006
0.773892,0.352019
0.060092,0.023722
0.579421,0.723323
0.217502,0.303953
0.547851,0.392616
0.397033,0.441827
0.249745,0.450405
0.914684,0.029969
0.934964,0.089173
0.439945,0.137345
0.33071,0.492133
0.073711,0.045339
0.398545,0.710168
0.472426,0.456412
0.239296,0.378539
0.738077,0.233088
0.284712,0.134759
0.492155,0.162294
0.528395,0.942353
0.389867,0.267197
0.342859,0.496758
0.90178,0.036142
0.469939,0.920244
0.967261,0.033498
0.677976,0.405168
0.560951,0.036576
0.521447,0.077177
0.342608,0.298029
0.384806,0.351593
0.030729,0.039794
0.417859,0.646211
0.36271,0.53931
0.446791,0.482247
0.40786,0.192407
0.435477,0.832149
0.84215,0.204925
0.474842,0.90016
0.500497,0.710961
0.546727,0.837389
0.479757,0.651476
0.494079,0.218691
0.233389,0.139858
0.527948,0.679287
0.638428,0.662876
0.020598,0.000213
0.480959,0.402438
0.062037,0.024449
0.599831,0.426969
0.763383,0.161523
0.696849,0.002307
0.474316,0.455414
0.791477,0.329064
0.41433,0.628598
0.393939,0.175978
0.742257,0.05936
0.314241,0.291455
0.414403,0.515505
0.767347,0.455198
0.190072,0.309767
0.585494,0.522487
0.574932,0.820744
0.933266,0.044447
0.513714,0.743078
0.397649,0.254094
0.174255,0.001897
0.524043,0.101726
0.6539,0.545595
0.750781,0.190909
0.441587,0.154558
0.470713,0.35982
0.516853,0.812524
0.432022,0.054587
0.634194,0.197128
0.626392,0.477178
0.2589,0.481315
0.725351,0.422194
0.436363,0.834641
0.328926,0.135725
0.458649,0.760268
0.272826,0.517679
0.427375,0.641606
0.332844,0.308648
0.529436,0.392066
0.794756,0.078182
0.440467,0.514487
0.345133,0.239458
0.039089,0.067087
0.507642,0.626066
0.251565,0.414518
0.117406,0.151575
0.840353,0.194198
0.305566,0.443597
0.400029,0.648366
0.546087,0.218164
0.138932,0.030858
0.491583,0.170798
0.523609,0.91892
0.438083,0.293241
0.591949,0.020997
0.524068,0.85761
0.556881,0.089785
0.772132,0.195453
0.265824,0.433282
0.269254,0.421086
0.61676,0.579502
0.527854,0.743632
0.778716,0.302042
0.861102,0.133256
0.412205,0.279287
0.520009,0.245043
0.458245,0.785393
0.561716,0.859177
0.796,0.405202
0.618409,0.444512
0.890795,0.194513
0.447431,0.122306
0.678588,0.079725
0.262057,0.052142
0.410808,0.357467
0.604625,0.201356
0.417972,0.045889
0.515319,0.289332
0.854766,0.245023
0.575375,0.001607
0.339201,0.240984
0.830712,0.282694
0.376189,0.679105
0.767917,0.10715
0.483939,0.292193
0.62376,0.531489
0.471197,0.146215
0.74077,0.007049
0.75351,0.419352
0.437452,0.127615
0.447402,0.481679
0.815133,0.124917
0.674556,0.273959
0.832742,0.087859
0.515331,0.429675
0.528117,0.515283
0.838017,0.160398
0.878683,0.162314
0.248743,0.060152
0.289638,0.396986
0.467073,0.178874
0.325826,0.450025
0.48459,0.58227
0.411946,0.44897
0.393656,0.511931
0.388379,0.101032
0.608525,0.094444
0.370488,0.429401
0.757206,0.438134
0.595353,0.698496
0.460598,0.603512
0.565745,0.819767
0.208407,0.385236
0.339246,0.03818
0.459538,0.612012
0.310168,0.202267
0.457717,0.636359
0.054196,0.108049
0.600715,0.690734
0.757954,0.108828
0.81554,0.133604
0.866001,0.185192
0.719579,0.185974
0.273045,0.218676
0.792282,0.238531
0.279502,0.260618
0.435633,0.100385
0.209103,0.191906
0.46769,0.262163
0.398811,0.068991
0.322767,0.334748
0.419693,0.307312
0.69332,0.0235
0.253611,0.025196
0.559969,0.027619
0.385545,0.153963
0.650676,0.293492
0.462585,0.145146
0.475969,0.78702
0.332627,0.227307
0.395972,0.719006
0.599935,0.66057
0.292123,0.113696
0.3163,0.132999
0.857386,0.082562
0.602795,0.022642
0.424089,0.473247
0.745865,0.223293
0.496377,0.745315
0.789987,0.170487
0.495132,0.164857
0.30802,0.176319
0.884898,0.047752
0.525798,0.608101
0.609805,0.667351
0.370883,0.139677
0.58845,0.197903
0.966117,0.004977
0.538089,0.373368
0.705006,0.163131
0.502473,0.660034
0.569905,0.796257
0.579723,0.810536
0.460975,0.690039
0.815245,0.268039
0.646937,0.347524
0.844596,0.12295
0.154833,0.304261
0.699607,0.444984
0.401168,0.759574
0.72939,0.139248
0.415975,0.608723
0.759337,0.140789
0.739632,0.370253
0.835491,0.248322
0.807098,0.029912
0.546849,0.673874
0.916348,0.095142
0.307227,0.154281
0.709918,0.54963
0.371714,0.354293
0.681605,0.453346
0.688187,0.579003
0.323992,0.44756
0.602264,0.547075
0.477597,0.80162
0.244555,0.17297
0.731933,0.466482
0.32047,0.420804
0.687792,0.518022
0.416202,0.370119
0.647014,0.264126
0.371894,0.374103
0.410376,0.471596
0.646658,0.616197
0.572686,0.333579
0.843603,0.024811
0.558634,0.784662
0.63569,0.268853
0.419585,0.627801
0.607785,0.439355
0.660553,0.313951
0.458804,0.622318
0.878012,0.234206
0.957056,0.010735
0.653355,0.029032
0.19533,0.168249
0.577802,0.596622
0.724325,0.404077
0.241231,0.425676
0.811364,0.009816
0.302724,0.525975
0.795003,0.360512
0.564029,0.618809
0.638535,0.490909
0.464119,0.351142
0.619203,0.323969
0.10955,0.19665
0.446707,0.487437
0.522065,0.500137
0.177782,0.147038
0.551201,0.163913
0.637631,0.293802
0.196548,0.109433
0.882819,0.171247
0.835638,0.101846
0.358599,0.075499
0.661944,0.166067
0.211177,0.165442
0.632903,0.085623
0.3857,0.699353
0.173677,0.255731
0.544111,0.069387
0.606097,0.673734
0.229212,0.116764
0.98047,0.033526
0.784679,0.297507
0.321681,0.345562
0.800266,0.109077
0.233743,0.113979
0.473547,0.138751
0.377268,0.461387
0.634808,0.563738
0.551353,0.348265
0.137127,0.174711
0.649011,0.276237
0.750332,0.471839
0.484931,0.099975
0.692107,0.568125
0.785261,0.09805
0.294803,0.252644
0.52725,0.345386
0.195,0.001188
0.27347,0.446143
0.867162,0.145942
0.67835,0.39059
0.641622,0.320031
0.455658,0.347945
0.594831,0.47943
0.200061,0.282065
0.574539,0.041149
0.483385,0.1295
0.924284,0.014677
0.119314,0.054214
0.347151,0.655717
0.462289,0.73231
0.670307,0.28384
0.278565,0.541487
0.161529,0.231357
0.639427,0.604706
0.408238,0.680205
0.453658,0.800722
0.405459,0.36214
0.509815,0.523594
0.490989,0.756567
0.57867,0.228568
0.239074,0.188512
0.609601,0.689296
0.873032,0.130408
0.720249,0.214009
0.585711,0.482818
0.362136,0.694485
0.172078,0.024015
0.949903,0.08605
0.468463,0.834633
0.283818,0.292757
0.849398,0.267227
0.70639,0.205746
0.264524,0.453745
0.633312,0.022377
0.486699,0.876492
0.791993,0.100539
0.459358,0.694742
0.389132,0.268193
0.807895,0.22384
0.447428,0.388726
0.513655,0.892135
0.190989,0.094364
0.50172,0.541243
0.803718,0.291193
0.548633,0.338244
0.530409,0.530304
0.174988,0.322572
0.255295,0.16593
0.627444,0.642406
0.286954,0.526506
0.567341,0.349743
0.414971,0.700909
0.26134,0.038287
0.724406,0.170149
0.356955,0.378532
0.559838,0.107789
0.191687,0.087181
0.556343,0.186816
0.60828,0.617434
0.719783,0.170062
0.165089,0.311673
0.356148,0.026694
0.634646,0.684801
0.279588,0.410562
0.233426,0.336176
0.902834,0.093121
0.413686,0.257013
0.59125,0.65908
0.843643,0.226746
0.698902,0.404279
0.592634,0.610651
0.928791,0.124056
0.388236,0.094337
0.474287,0.243771
0.619822,0.041617
0.65343,0.667449
0.383444,0.05359
0.614657,0.095699
0.87898,0.113234
0.486708,0.041582
0.657565,0.198921
0.344787,0.091139
0.766069,0.154431
0.276402,0.325341
0.748307,0.420551
0.221827,0.322408
0.561564,0.375428
0.871351,0.112067
0.523065,0.383705
0.446316,0.181536
0.702994,0.454464
0.59762,0.155266
0.609323,0.543127
0.070752,0.032085
0.452654,0.063899
0.41521,0.347164
0.49983,0.957958
0.31853,0.281247
0.196035,0.188523
0.688324,0.040075
0.327567,0.472351
0.707944,0.041929
0.439232,0.191052
0.338931,0.317544
0.97636,0.022293
0.273281,0.382024
0.384993,0.348064
0.501096,0.12237
0.536617,0.024207
0.22466,0.321085
0.8463,0.099781
0.473745,0.697488
0.549451,0.535618
0.612028,0.170129
0.612793,0.414677
0.594312,0.420876
0.289498,0.427312
0.170509,0.265194
0.307072,0.224951
0.644897,0.42571
0.546331,0.448571
0.348641,0.274098
0.093838,0.034493
0.667022,0.209316
0.4172,0.061444
0.473258,0.049979
0.367086,0.085689
0.27523,0.096077
0.207238,0.373755
0.230046,0.031598
0.31239,0.52359
0.239609,0.324541
0.789274,0.168578
0.669382,0.430734
0.258304,0.462615
0.848511,0.259032
0.606307,0.197289
0.449365,0.086463
0.347674,0.166794
0.544752,0.84749
0.55875,0.184011
0.335774,0.1899
0.482477,0.750041
0.724874,0.522985
0.826713,0.172382
0.544792,0.412146
0.670471,0.038912
0.587565,0.30211
0.395065,0.497871
0.558054,0.848883
0.106302,0.133649
0.134657,0.025471
0.406435,0.092849
0.274922,0.506266
0.700409,0.407713
0.706113,0.302182
0.837685,0.251225
0.450823,0.690046
0.397568,0.414095
0.579969,0.124898
0.76888,0.324326
0.738604,0.23527
0.429944,0.624649
0.600905,0.429272
0.232857,0.061785
0.478379,0.083006
0.565524,0.386069
0.448232,0.473628
0.240301,0.054399
0.469279,0.595026
0.542829,0.33365
0.699869,0.053837
0.717279,0.38929
0.735721,0.086059
0.623359,0.089056
0.595429,0.388718
0.440451,0.748001
0.668411,0.223381
0.705786,0.220288
0.695405,0.49517
0.571725,0.069193
0.866229,0.036932
0.517505,0.635711
0.534242,0.204205
0.694843,0.583411
0.336494,0.1192
0.821087,0.30356
0.2285,0.335113
0.514067,0.678519
0.215902,0.060925
0.220088,0.367871
0.498469,0.176082
0.668156,0.60309
0.590759,0.75278
0.936196,0.052115
0.653128,0.01812
0.540054,0.173873
0.358269,0.299798
